date,open,high,low,close,volume,Name
2013-07-26,29.4549,29.6669,29.2152,29.6254,658258,CHD
2013-07-29,29.5563,29.6992,29.3903,29.5102,581206,CHD
2013-07-30,29.63,29.8559,29.3811,29.4917,900148,CHD
2013-07-31,29.5701,29.713,29.3304,29.3627,1198514,CHD
2013-08-01,29.9112,30.1878,29.7038,29.9804,2470328,CHD
2013-08-02,29.4917,29.5056,28.5099,28.9432,3017430,CHD
2013-08-05,28.8741,29.2152,28.8095,28.9801,1518704,CHD
2013-08-06,29.0194,29.3018,28.8943,29.0564,1738860,CHD
2013-08-07,28.9962,29.0425,28.6072,28.6211,1638350,CHD
2013-08-08,28.7091,28.7091,28.3942,28.4544,1873864,CHD
2013-08-09,28.4452,28.5697,28.26,28.4081,1080788,CHD
2013-08-12,28.385,28.4591,28.2507,28.3711,978280,CHD
2013-08-13,28.385,28.5119,28.2785,28.3711,1066962,CHD
2013-08-14,28.385,28.473,28.0979,28.1998,831620,CHD
2013-08-15,28.0145,28.0539,27.6348,27.9404,1337768,CHD
2013-08-16,27.8941,28.0284,27.8015,27.9682,950764,CHD
2013-08-19,28.0331,28.3294,27.9682,28.1488,1422990,CHD
2013-08-20,28.2461,28.4243,28.2461,28.2507,1026118,CHD
2013-08-21,28.1905,28.3007,27.9891,28.1766,959102,CHD
2013-08-22,28.1673,28.3989,28.099,28.2738,800846,CHD
2013-08-23,28.2831,28.4146,28.2368,28.3526,638010,CHD
2013-08-26,28.3757,28.4128,28.1071,28.1859,956226,CHD
2013-08-27,28.0331,28.1284,27.9358,27.9729,1002754,CHD
2013-08-28,27.959,28.0775,27.6904,27.7043,848208,CHD
2013-08-29,27.7043,27.8108,27.6024,27.6395,1240946,CHD
2013-08-30,27.6858,27.6904,27.4126,27.482,1359154,CHD
2013-09-03,27.783,27.8015,27.2042,27.3987,2300426,CHD
2013-09-04,27.3292,27.3292,26.6717,26.6902,3803006,CHD
2013-09-05,26.6485,26.7689,26.0975,26.2318,3318334,CHD
2013-09-06,26.292,26.4795,26.1072,26.3105,2361846,CHD
2013-09-09,26.3244,26.8986,26.3244,26.8569,1841032,CHD
2013-09-10,27.0282,27.3061,26.9403,27.3014,2121376,CHD
2013-09-11,27.2412,27.4357,27.0143,27.4357,1854126,CHD
2013-09-12,27.3848,27.5839,27.3431,27.4496,1416824,CHD
2013-09-13,27.5376,27.7552,27.4686,27.695,1458546,CHD
2013-09-16,27.9729,28.077,27.8062,27.9497,1102304,CHD
2013-09-17,28.3016,28.5934,28.2183,28.5656,2174380,CHD
2013-09-18,28.5332,28.8434,28.3155,28.8295,1707340,CHD
2013-09-19,28.8573,28.9869,28.6767,28.9267,1512630,CHD
2013-09-20,28.848,28.8851,28.5841,28.5887,1987902,CHD
2013-09-23,28.4405,28.7462,28.3202,28.6072,1045772,CHD
2013-09-24,28.6999,28.9615,28.6026,28.7739,1635122,CHD
2013-09-25,28.7878,28.899,28.2322,28.2461,1176704,CHD
2013-09-26,28.2044,28.4822,28.1234,28.2461,1124098,CHD
2013-09-27,28.1535,28.1951,27.8664,28.0933,1031534,CHD
2013-09-30,27.8108,27.9543,27.5793,27.8062,2410180,CHD
2013-10-01,27.8386,28.2275,27.8339,28.0747,2230816,CHD
2013-10-02,27.996,28.0377,27.7876,28.0238,876128,CHD
2013-10-03,28.0006,28.0006,27.7043,27.8015,1554794,CHD
2013-10-04,27.7969,27.9636,27.7108,27.7645,1338254,CHD
2013-10-07,27.6117,27.7552,27.5006,27.6302,1899318,CHD
2013-10-08,27.6163,27.7321,27.4265,27.4404,1182382,CHD
2013-10-09,27.4681,27.7876,27.32,27.6348,1712102,CHD
2013-10-10,27.8339,28.1118,27.6441,28.1118,1198462,CHD
2013-10-11,28.0053,28.4035,27.9868,28.3989,897370,CHD
2013-10-14,28.2461,28.4498,28.2461,28.4313,826714,CHD
2013-10-15,28.3896,28.4776,28.0655,28.0933,994542,CHD
2013-10-16,28.172,28.6628,28.172,28.6489,963794,CHD
2013-10-17,28.5563,28.9082,28.4128,28.8712,860614,CHD
2013-10-18,29.0657,29.0934,28.8133,29.0888,777372,CHD
2013-10-21,29.0796,29.0796,28.811,28.9221,962722,CHD
2013-10-22,29.0518,29.5843,28.8897,29.5565,1131988,CHD
