date,open,high,low,close,volume,Name
2013-07-26,35.6363,35.9625,35.5967,35.9526,3097918,CTSH
2013-07-29,35.8784,36.1898,35.7351,35.8686,3352928,CTSH
2013-07-30,36.0317,36.1305,35.7005,35.7697,5170568,CTSH
2013-07-31,35.9971,36.3332,35.745,35.7796,4184900,CTSH
2013-08-01,35.9476,36.6742,35.9476,36.3183,4031950,CTSH
2013-08-02,36.5259,36.5259,36.0811,36.3332,3737616,CTSH
2013-08-05,36.7039,36.7039,36.1009,36.2837,6487652,CTSH
2013-08-06,37.4255,37.6034,36.4814,36.5803,15187730,CTSH
2013-08-07,36.7632,36.7632,35.9971,36.4814,6502572,CTSH
2013-08-08,36.4765,36.5605,36.0168,36.0267,3658328,CTSH
2013-08-09,35.9526,36.427,35.9526,36.1602,2518330,CTSH
2013-08-12,35.9723,36.3925,35.9723,36.2738,3178090,CTSH
2013-08-13,36.3233,36.4963,35.9279,36.2491,2700702,CTSH
2013-08-14,36.0761,36.1997,35.7697,35.7746,2954606,CTSH
2013-08-15,35.4138,35.5077,34.7809,35.0234,3786918,CTSH
2013-08-16,34.9937,35.4929,34.7812,35.3199,4347416,CTSH
2013-08-19,35.2112,35.7252,34.9888,35.0876,3453024,CTSH
2013-08-20,35.1272,35.1815,34.8133,34.9196,2366552,CTSH
2013-08-21,34.7268,36.0465,34.5983,35.834,5787770,CTSH
2013-08-22,35.7153,36.0663,35.7153,35.9625,2584276,CTSH
2013-08-23,35.9625,36.5753,35.4781,36.4518,3356260,CTSH
2013-08-26,36.3727,36.4765,36.1256,36.3875,3674146,CTSH
2013-08-27,36.0267,36.1206,35.5918,35.6807,3558850,CTSH
2013-08-28,35.7895,36.5778,35.6807,36.4666,6092792,CTSH
2013-08-29,36.3776,36.6989,36.0959,36.5852,3337608,CTSH
2013-08-30,36.6791,36.6791,36.1552,36.2294,3741526,CTSH
2013-09-03,36.5753,37.0202,36.3653,36.8175,4129666,CTSH
2013-09-04,36.8225,37.7072,36.6594,37.4156,6542764,CTSH
2013-09-05,37.3365,37.7121,37.2772,37.5639,5453586,CTSH
2013-09-06,37.8407,38.5475,37.6182,38.3053,8171362,CTSH
2013-09-09,38.4585,38.7995,38.3201,38.7106,4956260,CTSH
2013-09-10,39.0467,39.2888,38.8934,39.1752,3539224,CTSH
2013-09-11,39.0615,39.6546,39.0615,39.4717,5788940,CTSH
2013-09-12,39.3432,39.3926,38.9132,38.9523,3493356,CTSH
2013-09-13,38.933,39.4371,38.9211,39.3877,3280398,CTSH
2013-09-16,39.7534,40.1044,39.7534,39.961,4262704,CTSH
2013-09-17,40.0549,40.4454,39.8523,40.0846,3937104,CTSH
2013-09-18,40.4899,41.3944,40.4306,41.3163,7063530,CTSH
2013-09-19,41.5328,41.602,40.8309,40.8458,5209910,CTSH
2013-09-20,40.8655,41.1967,40.653,40.6777,5391922,CTSH
2013-09-23,40.5443,40.8655,40.343,40.742,3342474,CTSH
2013-09-24,40.8408,41.2066,40.6135,40.9693,3589138,CTSH
2013-09-25,40.8903,41.2165,40.6431,41.0929,2988652,CTSH
2013-09-26,41.256,41.256,40.7232,41.0188,2328898,CTSH
2013-09-27,40.6085,40.9347,40.485,40.8754,2437320,CTSH
2013-09-30,40.307,40.7667,39.2938,40.5888,4926378,CTSH
2013-10-01,40.4207,41.1473,40.3515,41.1374,2856186,CTSH
2013-10-02,41.1028,41.4685,40.9496,41.3993,2589770,CTSH
2013-10-03,41.3549,41.4438,40.9891,41.2857,3332672,CTSH
2013-10-04,41.3499,41.9949,41.1275,41.9381,4035746,CTSH
2013-10-07,41.4933,41.9381,41.3549,41.5674,2864582,CTSH
2013-10-08,41.5674,41.6662,40.5443,40.6184,3330502,CTSH
2013-10-09,40.9199,41.0336,40.1538,40.5196,5343566,CTSH
2013-10-10,40.6975,41.6761,40.5789,41.6168,3367044,CTSH
2013-10-11,42.1358,43.9349,42.0617,43.9151,9411914,CTSH
2013-10-14,43.6334,43.7322,42.9958,43.6037,4874512,CTSH
2013-10-15,43.2133,43.5642,42.3582,42.462,6986360,CTSH
2013-10-16,42.8624,42.9563,41.4191,41.859,8628994,CTSH
2013-10-17,41.5081,42.5164,41.4092,42.4818,4425606,CTSH
2013-10-18,42.4818,42.5114,42.1753,42.3928,3334496,CTSH
2013-10-21,42.5065,43.0205,42.5015,42.8574,3025512,CTSH
2013-10-22,42.9711,43.3665,42.63,42.7981,3701074,CTSH
2013-10-23,42.551,42.8574,42.2643,42.546,2433926,CTSH
2013-10-24,42.6004,42.9266,42.3681,42.808,2298570,CTSH
2013-10-25,43.0205,43.0255,42.5707,42.8426,3263676,CTSH
2013-10-28,42.9365,43.925,42.7437,43.9102,4711930,CTSH
2013-10-29,43.9646,44.4885,43.8608,44.1721,4252198,CTSH
2013-10-30,44.0486,44.2512,43.1441,43.2281,3027690,CTSH
2013-10-31,43.233,43.4999,42.9414,42.9661,3465116,CTSH
2013-11-01,43.1441,43.2973,42.6449,43.2676,3512802,CTSH
2013-11-04,43.3665,43.4184,42.5757,42.9266,3886898,CTSH
2013-11-05,44.8147,44.8295,43.1045,44.2809,7823628,CTSH
2013-11-06,44.7257,44.9778,44.4638,44.8196,4602500,CTSH
2013-11-07,44.7257,45.2991,44.1227,44.2364,3005996,CTSH
2013-11-08,44.3353,44.7109,44.1771,44.5972,2799594,CTSH
2013-11-11,44.4885,44.9778,44.4885,44.8394,2211392,CTSH
2013-11-12,44.9383,45.3238,44.6911,45.2991,3870428,CTSH
2013-11-13,45.0618,45.8872,45.047,45.8823,3781170,CTSH
2013-11-14,45.8675,46.2529,45.7217,46.1838,3065360,CTSH
2013-11-15,46.3864,46.8164,46.0998,46.6435,4592972,CTSH
2013-11-18,47.2761,47.2761,46.0751,46.2332,3544230,CTSH
2013-11-19,46.3617,46.5594,46.0108,46.1739,4125202,CTSH
2013-11-20,46.1146,46.5619,45.7142,45.9465,2505776,CTSH
2013-11-21,46.164,46.4729,46.0405,46.3321,4415134,CTSH
2013-11-22,47.3255,47.3255,45.9367,46.0256,4296770,CTSH
2013-11-25,46.0256,46.2629,45.6846,45.7834,3433416,CTSH
2013-11-26,45.7686,46.5495,45.6599,46.4754,3293924,CTSH
2013-11-27,46.3667,47.0784,46.3667,46.6682,2629036,CTSH
2013-11-29,46.5495,46.6533,46.2382,46.4062,1527178,CTSH
2013-12-02,46.0355,46.5644,46.0355,46.2431,3081840,CTSH
2013-12-03,46.1838,46.6682,45.991,46.3864,3212530,CTSH
2013-12-04,46.0207,46.4309,45.7983,46.1393,2575214,CTSH
2013-12-05,46.1393,46.6385,45.9119,46.3518,1927088,CTSH
2013-12-06,47.1179,47.6814,46.599,47.548,6319078,CTSH
2013-12-09,47.6171,47.7407,46.4902,46.856,3262454,CTSH
2013-12-10,46.6484,47.1031,46.6257,46.8016,3115474,CTSH
2013-12-11,46.9944,47.0537,46.0454,46.2134,2401006,CTSH
2013-12-12,45.996,46.3766,45.7637,46.0849,2653518,CTSH
2013-12-13,46.5051,46.6336,46.0454,46.2332,3074008,CTSH
2013-12-16,46.2925,46.6731,46.08,46.6187,2767154,CTSH
2013-12-17,46.5051,46.8189,46.3815,46.5644,2232766,CTSH
2013-12-18,46.7868,47.7506,46.3716,47.7358,3295354,CTSH
2013-12-19,48.1114,48.3783,47.6517,47.9532,3495524,CTSH
2013-12-20,48.1065,48.7391,47.7951,48.5167,5731982,CTSH
2013-12-23,48.665,48.7638,48.0521,48.754,2648404,CTSH
2013-12-24,48.754,48.8874,48.4574,48.8528,801154,CTSH
2013-12-26,48.7391,49.2482,48.5167,49.1494,1269356,CTSH
2013-12-27,49.1988,49.2284,48.8429,49.006,1445272,CTSH
2013-12-30,49.2482,49.5498,48.7194,49.4706,1909812,CTSH
2013-12-31,49.6337,49.9847,49.2383,49.9105,1861244,CTSH
2014-01-02,49.5497,49.7968,48.6502,48.8528,5559598,CTSH
2014-01-03,48.8676,49.3471,48.5414,48.5958,3261370,CTSH
2014-01-06,48.7688,49.011,48.0719,48.3734,4933810,CTSH
2014-01-07,48.7144,49.179,48.7144,48.9912,3064862,CTSH
2014-01-08,49.011,49.4064,48.7441,49.4014,5613542,CTSH
2014-01-09,49.6584,49.6584,48.9467,49.1938,3069366,CTSH
2014-01-10,49.3174,49.8166,49.2334,49.6584,2776386,CTSH
2014-01-13,49.3273,49.8809,48.4179,48.5414,4476030,CTSH
2014-01-14,48.8133,49.9451,48.7045,49.5893,3911288,CTSH
2014-01-15,49.5893,50.0044,49.436,49.9352,3721568,CTSH
2014-01-16,49.7672,49.9649,49.4706,49.5744,3421626,CTSH
2014-01-17,49.3619,49.6584,48.9714,49.0999,3760416,CTSH
2014-01-21,49.3866,50.2268,48.4871,48.8923,4941218,CTSH
2014-01-22,48.9615,50.1527,48.6353,49.693,4029976,CTSH
2014-01-23,49.1938,49.5645,48.576,48.7095,3306108,CTSH
2014-01-24,48.3882,48.4327,47.8099,48.0818,3855200,CTSH
2014-01-27,48.057,48.403,47.286,47.3799,5917120,CTSH
2014-01-28,47.5628,48.0818,47.3601,47.8198,5636842,CTSH
2014-01-29,47.5727,48.0867,47.1674,47.3601,3214796,CTSH
2014-01-30,47.6962,48.8528,47.5974,48.7342,3539956,CTSH
2014-01-31,47.8149,48.319,47.5529,47.8989,7392236,CTSH
2014-02-03,48.0126,48.6007,46.7917,47.0438,4659456,CTSH
2014-02-04,47.1031,48.0768,46.851,47.9483,4033490,CTSH
2014-02-05,45.9663,46.6978,44.439,45.8922,12964690,CTSH
2014-02-06,45.8724,47.2316,45.8724,47.197,6004894,CTSH
2014-02-07,47.3008,48.0669,46.9598,47.9434,4172198,CTSH
2014-02-10,47.8544,48.057,47.1674,47.4738,3660508,CTSH
2014-02-11,47.7061,48.5266,47.2563,48.3091,3343436,CTSH
2014-02-12,48.5068,49.0752,48.403,48.66,3423950,CTSH
2014-02-13,48.3981,49.4064,48.3289,49.3125,2953296,CTSH
2014-02-14,49.1444,49.6584,48.8676,49.5942,2738536,CTSH
2014-02-18,49.5102,49.7919,49.2087,49.4607,2652296,CTSH
2014-02-19,49.5102,49.7178,49.2443,49.4212,2464198,CTSH
2014-02-20,49.3174,49.9995,48.9022,49.7524,2855314,CTSH
2014-02-21,50.2565,51.0869,49.955,50.7755,4563848,CTSH
2014-02-24,51.0276,52.0457,50.8644,51.5218,4089522,CTSH
2014-02-25,51.3686,51.6553,50.6766,51.0424,4202008,CTSH
2014-02-26,51.2994,51.7442,50.9435,51.0572,4106976,CTSH
2014-02-27,51.072,51.2154,50.7013,51.0078,2457042,CTSH
2014-02-28,51.3043,51.6948,51.0127,51.4328,2773798,CTSH
2014-03-03,50.9089,51.1585,50.3949,50.8595,2391392,CTSH
2014-03-04,51.2599,52.1248,51.2599,52.0507,2623312,CTSH
2014-03-05,51.848,52.2286,51.6503,52.2138,3434240,CTSH
2014-03-06,52.1248,53.3802,52.1248,52.9305,5816124,CTSH
2014-03-07,53.1974,53.232,52.5845,52.9947,3919272,CTSH
2014-03-10,52.8662,52.9947,52.1545,52.2929,1695445,CTSH
2014-03-11,52.105,52.3818,51.3439,51.7294,3082115,CTSH
2014-03-12,51.3735,51.4328,49.9303,50.9979,4410803,CTSH
2014-03-13,51.245,51.3439,49.6535,49.9995,2627836,CTSH
2014-03-14,49.871,50.5333,49.6041,49.6733,2881665,CTSH
2014-03-17,49.8216,50.731,49.8216,50.4641,2534389,CTSH
2014-03-18,50.6321,50.82,50.3257,50.5036,2412571,CTSH
2014-03-19,50.7409,50.7409,48.6551,49.0406,4412516,CTSH
2014-03-20,48.9319,49.2383,48.6749,49.0505,4011369,CTSH
2014-03-21,50.1181,50.1181,48.1312,48.1954,6296309,CTSH
2014-03-24,48.576,48.9517,47.6073,48.5068,4366104,CTSH
2014-03-25,48.7243,48.7935,47.7951,48.0323,3647405,CTSH
2014-03-26,48.3783,49.1494,47.9137,48.5365,5637347,CTSH
2014-03-27,48.576,48.6254,46.8758,47.0339,6517260,CTSH
2014-03-28,48.4871,50.0489,48.1222,49.1197,7295306,CTSH
2014-03-31,49.2878,50.1181,49.1889,50.0193,3979565,CTSH
2014-04-01,50.1972,51.1066,49.9896,51.077,3376023,CTSH
2014-04-02,52.6685,52.7871,51.2055,51.4625,3484989,CTSH
2014-04-03,51.0671,52.0457,50.4542,50.7013,2353253,CTSH
2014-04-04,51.0671,51.1561,49.5547,49.614,4116742,CTSH
2014-04-07,49.1592,49.4657,47.9928,48.1213,4664700,CTSH
2014-04-08,48.0027,48.8133,47.7259,48.5958,4514555,CTSH
2014-04-09,48.6057,49.2878,48.062,49.2186,3315756,CTSH
2014-04-10,49.2779,49.4657,47.1674,47.3206,3665105,CTSH
2014-04-11,47.1328,47.9345,46.7275,46.767,2770108,CTSH
2014-04-14,47.3008,48.0224,46.7868,47.9236,3363883,CTSH
2014-04-15,48.0027,48.6699,47.1031,48.3289,3408891,CTSH
2014-04-16,48.5068,49.2284,48.1015,49.2087,3635395,CTSH
