date,open,high,low,close,volume,Name
2013-07-26,36.6757,37.1158,36.604,37.0727,1506434,APH
2013-07-29,36.8957,37.1732,36.7475,37.0058,1205580,APH
2013-07-30,37.1445,37.441,37.044,37.2927,1935250,APH
2013-07-31,37.4219,37.881,37.398,37.5749,1567902,APH
2013-08-01,37.9193,38.2493,37.7375,38.2015,1285372,APH
2013-08-02,38.0006,38.168,37.6228,37.8284,1091998,APH
2013-08-05,37.8571,38.6367,37.8141,37.9623,1190262,APH
2013-08-06,37.8189,37.9863,37.6275,37.6658,1460070,APH
2013-08-07,37.3549,37.5462,36.9771,37.044,1190346,APH
2013-08-08,37.2497,37.331,37.0058,37.0488,1296392,APH
2013-08-09,37.0392,37.1588,36.7666,37.1014,1476758,APH
2013-08-12,37.0536,37.2019,36.9627,37.0631,762760,APH
2013-08-13,37.2832,37.3788,36.9197,37.0153,998500,APH
2013-08-14,36.9579,37.0631,36.6231,36.7331,782012,APH
2013-08-15,36.2883,36.3218,35.8913,35.9152,828092,APH
2013-08-16,35.8052,36.1209,35.7048,35.7718,1074200,APH
2013-08-19,35.7287,35.7287,35.4465,35.4513,1016272,APH
2013-08-20,35.4752,36.207,35.4226,36.1257,1021066,APH
2013-08-21,35.987,36.3768,35.8578,36.1448,1361546,APH
2013-08-22,36.2883,37.2497,36.164,37.221,1570544,APH
2013-08-23,37.2879,37.4745,37.0536,37.2114,1006700,APH
2013-08-26,37.2066,37.3262,36.8384,36.8479,555894,APH
2013-08-27,36.3553,36.6279,35.9152,35.9535,719834,APH
2013-08-28,35.9918,36.5466,35.9918,36.3935,760564,APH
2013-08-29,36.2692,36.7331,36.2644,36.5179,391430,APH
2013-08-30,36.537,36.6422,36.0587,36.2405,661744,APH
2013-09-03,36.4701,36.6614,35.8435,36.0396,1606882,APH
2013-09-04,36.0205,36.6282,35.9631,36.5227,877684,APH
2013-09-05,36.4844,36.6757,36.1544,36.1735,884586,APH
2013-09-06,36.2022,36.3051,35.7478,35.9439,1460678,APH
2013-09-09,36.3468,37.0805,36.3468,36.5434,1989184,APH
2013-09-10,36.8407,37.4162,36.7928,37.4162,1497926,APH
2013-09-11,37.2675,37.5745,37.1477,37.4594,774338,APH
2013-09-12,37.4594,37.5025,37.1956,37.2771,735718,APH
2013-09-13,37.4162,37.4977,36.8455,37.0661,889984,APH
2013-09-16,37.608,37.6368,37.2581,37.445,1079372,APH
2013-09-17,37.4258,37.5889,37.2723,37.4642,742674,APH
2013-09-18,37.4066,37.5937,37.1189,37.5697,882704,APH
2013-09-19,37.5889,37.7855,37.5505,37.7327,932380,APH
2013-09-20,37.4114,37.5937,36.74,36.812,1706544,APH
2013-09-23,36.9318,37.2532,36.7736,37.1189,1161276,APH
2013-09-24,37.1285,37.3922,36.7256,37.0853,809540,APH
2013-09-25,37.1189,37.421,36.8551,37.3059,946272,APH
2013-09-26,37.3011,37.5313,37.1716,37.397,632594,APH
2013-09-27,37.1429,37.2244,36.9462,37.186,619952,APH
2013-09-30,36.8263,37.2532,36.7832,37.1093,905202,APH
2013-10-01,37.1141,37.3659,36.951,37.2244,915966,APH
2013-10-02,36.9318,37.1908,36.7112,37.1908,829534,APH
