date,open,high,low,close,volume,Name
2013-07-26,28.5554,28.9163,28.5459,28.8973,7218603,FOXA
2013-07-29,28.7643,28.7786,28.28,28.4035,10686420,FOXA
2013-07-30,28.4035,28.6409,27.9382,27.9382,15675405,FOXA
2013-07-31,28.1281,28.6029,27.9856,28.375,13379646,FOXA
2013-08-01,28.5839,29.0967,28.5554,29.0777,14062340,FOXA
2013-08-02,29.2202,29.9704,29.0492,29.9419,20054183,FOXA
2013-08-05,29.8184,31.0102,29.676,29.7804,14242658,FOXA
2013-08-06,29.5905,30.0748,29.524,29.657,13260199,FOXA
2013-08-07,30.3882,31.2334,29.8944,30.2078,26369040,FOXA
2013-08-08,30.1983,32.1355,30.165,31.1384,28237698,FOXA
2013-08-09,31.2429,31.4328,30.9865,31.1194,16199963,FOXA
2013-08-12,30.92,31.1859,30.901,31.015,9447846,FOXA
2013-08-13,31.053,31.0625,30.6826,30.882,9872652,FOXA
2013-08-14,30.882,31.0909,30.5022,30.6446,9055811,FOXA
2013-08-15,30.5781,30.5781,29.9324,30.2363,9567518,FOXA
2013-08-16,30.0938,30.5781,30.0938,30.3597,8386488,FOXA
2013-08-19,30.4832,30.4832,29.8279,29.8564,8997951,FOXA
2013-08-20,29.9989,30.3597,29.866,30.2838,10867854,FOXA
2013-08-21,30.0938,30.3217,29.8374,29.8659,11422730,FOXA
2013-08-22,30.0179,31.9171,29.9229,30.4642,5742050,FOXA
2013-08-23,30.4927,30.6968,30.393,30.5686,9010885,FOXA
2013-08-26,30.5402,30.9199,30.3977,30.4642,7939761,FOXA
2013-08-27,30.1318,30.2932,29.7994,30.0084,9588635,FOXA
2013-08-28,30.0748,30.1508,29.6475,29.9799,8633855,FOXA
2013-08-29,29.7425,30.2838,29.6475,29.8374,9552223,FOXA
2013-08-30,29.9894,30.1014,29.5693,29.752,6514626,FOXA
2013-09-03,30.6921,30.7111,29.9989,30.1128,10975316,FOXA
2013-09-04,30.2363,30.5686,30.0369,30.3407,8258508,FOXA
