date,open,high,low,close,volume,Name
2013-07-26,47.1438,47.7462,46.865,47.7372,324154,AIZ
2013-07-29,47.7642,48.0519,47.3686,47.962,476950,AIZ
2013-07-30,48.1599,48.4386,47.3956,47.8272,408794,AIZ
2013-07-31,47.8721,48.9421,47.3596,48.6994,691480,AIZ
2013-08-01,49.05,49.6255,49.0051,49.1489,499091,AIZ
2013-08-02,49.1849,49.4547,48.9916,49.3018,435433,AIZ
2013-08-05,49.2119,49.5266,48.8972,49.0141,980319,AIZ
2013-08-06,49.0141,49.2119,48.5015,49.0051,398440,AIZ
2013-08-07,48.9152,49.4726,48.4656,49.3018,818653,AIZ
2013-08-08,49.4097,49.8413,49.0051,49.2928,1599350,AIZ
2013-08-09,49.3018,49.7154,49.131,49.6345,534680,AIZ
2013-08-12,49.4816,50.2729,49.1669,50.0751,749608,AIZ
2013-08-13,50.129,50.3359,49.7064,50.138,804099,AIZ
2013-08-14,50.0841,50.4617,49.8413,49.9762,409577,AIZ
2013-08-15,49.5895,49.7694,49.1849,49.2119,514850,AIZ
2013-08-16,49.1669,49.8593,49.05,49.6615,347961,AIZ
2013-08-19,49.8256,49.934,49.1662,49.1662,319275,AIZ
2013-08-20,49.3198,49.925,48.9585,49.7624,521069,AIZ
2013-08-21,49.7172,50.0786,49.4643,49.5456,369617,AIZ
2013-08-22,49.4824,50.4218,49.4779,50.205,345039,AIZ
2013-08-23,50.2773,50.6476,49.9522,50.6115,492191,AIZ
2013-08-26,50.6115,50.6928,50.0063,50.1779,407619,AIZ
2013-08-27,49.5637,49.8256,48.5701,48.6152,531811,AIZ
2013-08-28,48.5791,48.6965,48.2087,48.2539,740840,AIZ
2013-08-29,48.2087,48.6604,48.1003,48.4165,445180,AIZ
2013-08-30,48.5339,48.6152,47.8203,47.9107,470850,AIZ
2013-09-03,48.5339,49.0127,48.2539,48.6514,434931,AIZ
2013-09-04,48.5791,49.4734,48.5791,49.1933,373837,AIZ
2013-09-05,49.112,49.2249,48.7688,48.8681,375908,AIZ
2013-09-06,48.9133,49.0849,47.9197,48.5249,336309,AIZ
2013-09-09,48.2358,49.2746,48.2358,49.2114,441059,AIZ
2013-09-10,49.5637,50.4128,49.4643,50.4037,606204,AIZ
2013-09-11,50.4037,50.4308,49.8256,50.4308,505987,AIZ
2013-09-12,50.467,50.467,49.6811,49.7714,348951,AIZ
2013-09-13,49.9521,50.1508,49.5546,49.8708,395168,AIZ
2013-09-16,50.5302,50.7741,50.2231,50.5934,358607,AIZ
2013-09-17,50.6025,50.9638,50.6025,50.7199,844250,AIZ
2013-09-18,50.738,50.7741,50.327,50.4128,673642,AIZ
2013-09-19,50.8102,50.9367,49.5817,49.6811,871178,AIZ
2013-09-20,49.6269,49.6269,48.4797,48.6062,1487839,AIZ
2013-09-23,48.6062,48.7688,48.281,48.7688,848964,AIZ
2013-09-24,48.7778,49.7805,48.6604,49.3108,590232,AIZ
2013-09-25,49.4463,49.6269,49.2837,49.4824,504716,AIZ
2013-09-26,49.6269,49.9069,49.3379,49.6359,399590,AIZ
2013-09-27,49.4282,49.5005,48.8681,49.0488,463665,AIZ
2013-09-30,48.6062,49.0217,48.3488,48.8681,490477,AIZ
2013-10-01,48.9494,49.103,48.5701,49.103,479671,AIZ
2013-10-02,48.8862,49.0669,48.6062,48.9494,436816,AIZ
2013-10-03,48.9765,49.1843,48.5701,48.9223,495110,AIZ
2013-10-04,49.0488,49.916,48.9856,49.9069,496170,AIZ
2013-10-07,49.5456,50.2773,49.3017,49.7624,716624,AIZ
2013-10-08,49.925,50.0768,49.3379,49.8076,751693,AIZ
2013-10-09,50.0515,50.6296,49.8527,50.3857,670354,AIZ
2013-10-10,50.7651,51.7497,50.7651,51.7316,376708,AIZ
2013-10-11,52.3549,52.3955,51.9032,52.111,797113,AIZ
2013-10-14,51.9303,52.4362,51.831,52.2916,489479,AIZ
2013-10-15,52.2103,52.4362,51.7406,51.849,366361,AIZ
2013-10-16,52.2194,53.0685,52.1561,52.951,498304,AIZ
2013-10-17,52.7613,53.493,52.7613,53.4207,694030,AIZ
2013-10-18,53.7188,53.8543,52.8246,53.5924,587093,AIZ
2013-10-21,53.6466,53.8363,53.3404,53.7459,440486,AIZ
2013-10-22,53.9718,54.4324,53.5111,53.5111,845585,AIZ
2013-10-23,53.4298,53.5924,52.671,52.8697,861109,AIZ
2013-10-24,52.7523,52.8607,51.2799,51.56,675681,AIZ
2013-10-25,51.5058,52.2194,51.3703,52.1652,486815,AIZ
2013-10-28,52.1832,52.5626,52.0839,52.3458,683196,AIZ
2013-10-29,52.5265,52.8155,52.382,52.8155,631222,AIZ
2013-10-30,52.6981,53.0685,52.1832,52.5536,440141,AIZ
2013-10-31,52.6349,53.2852,52.4542,52.8246,592163,AIZ
2013-11-01,53.0594,53.484,52.8246,52.933,572276,AIZ
2013-11-04,53.1046,53.7188,52.6349,53.6556,442858,AIZ
2013-11-05,53.4569,53.5201,52.9962,53.0233,537643,AIZ
2013-11-06,53.3033,53.8272,53.1949,53.8182,368001,AIZ
2013-11-07,53.8272,54.0169,52.8426,52.8788,619516,AIZ
2013-11-08,52.9601,54.0801,52.8697,54.053,428107,AIZ
2013-11-11,54.0982,54.4324,53.6737,54.4324,324057,AIZ
2013-11-12,54.1434,54.3692,53.6827,53.9447,328621,AIZ
2013-11-13,53.8724,55.1009,53.6917,55.1009,517322,AIZ
2013-11-14,55.3086,55.6564,54.857,55.6338,384377,AIZ
2013-11-15,55.5164,55.7738,54.7847,55.417,443048,AIZ
2013-11-18,57.6843,57.6843,55.6428,55.8235,803658,AIZ
2013-11-19,55.9409,55.9861,55.5886,55.7874,424004,AIZ
2013-11-20,55.7693,56.3474,55.2136,55.8235,343044,AIZ
2013-11-21,56.0783,57.1667,54.8358,56.9944,424852,AIZ
2013-11-22,57.0851,58.1735,56.9673,58.0828,687461,AIZ
2013-11-25,58.1735,58.4546,57.7381,57.9558,293018,AIZ
2013-11-26,58.0011,59.0169,58.0011,58.6451,792179,AIZ
2013-11-27,58.9,59.0093,58.3537,58.9819,525768,AIZ
2013-11-29,59.1367,59.5282,58.6841,59.1276,277767,AIZ
2013-12-02,59.1458,60.3113,59.1276,59.8287,694184,AIZ
2013-12-03,59.4645,59.6666,58.2535,58.9546,858793,AIZ
2013-12-04,58.7361,59.683,57.9622,58.6542,898060,AIZ
2013-12-05,58.5358,58.5358,57.4341,58.0714,958288,AIZ
2013-12-06,58.7725,59.5738,58.7179,59.4827,968668,AIZ
2013-12-09,59.2278,59.8378,59.1003,59.3735,648134,AIZ
2013-12-10,59.164,59.8232,59.1049,59.3735,618942,AIZ
2013-12-11,59.4645,59.6921,58.5085,58.6815,1018039,AIZ
2013-12-12,58.6451,58.9546,58.4083,58.6086,556936,AIZ
2013-12-13,58.7907,58.7907,57.9804,58.4994,374100,AIZ
2013-12-16,58.9,59.2096,58.5267,59.0002,508109,AIZ
2013-12-17,58.8818,59.1458,58.4356,58.7361,537555,AIZ
